
# Surface 0 of 1 surfaces

# Curve title: "x/(xh-xl)"

# IsoCurve 0, 100 points
# x y z type
 38.3838  1.11111  0.383838 i
 39.3939  1.11111  0.393939 i
 40.404  1.11111  0.40404 i
 41.4141  1.11111  0.414141 i
 42.4242  1.11111  0.424242 i
 43.4343  1.11111  0.434343 i
 44.4444  1.11111  0.444444 i
 45.4545  1.11111  0.454545 i
 46.4646  1.11111  0.464646 i
 47.4747  1.11111  0.474747 i
 48.4848  1.11111  0.484848 i
 49.4949  1.11111  0.494949 i
 50.5051  1.11111  0.505051 i
 51.5152  1.11111  0.515152 i
 52.5253  1.11111  0.525253 i
 53.5354  1.11111  0.535354 i
 54.5455  1.11111  0.545455 i
 55.5556  1.11111  0.555556 i
 56.5657  1.11111  0.565657 i
 57.5758  1.11111  0.575758 i
 58.5859  1.11111  0.585859 i
 59.596  1.11111  0.59596 i
 60.6061  1.11111  0.606061 i
 61.6162  1.11111  0.616162 i
 62.6263  1.11111  0.626263 i
 63.6364  1.11111  0.636364 i
 64.6465  1.11111  0.646465 i
 65.6566  1.11111  0.656566 i
 66.6667  1.11111  0.666667 i
 67.6768  1.11111  0.676768 i
 68.6869  1.11111  0.686869 i
 69.697  1.11111  0.69697 i
 70.7071  1.11111  0.707071 i
 71.7172  1.11111  0.717172 i
 72.7273  1.11111  0.727273 i
 73.7374  1.11111  0.737374 i
 74.7475  1.11111  0.747475 i
 75.7576  1.11111  0.757576 i
 76.7677  1.11111  0.767677 i
 77.7778  1.11111  0.777778 i
 78.7879  1.11111  0.787879 i
 79.798  1.11111  0.79798 i
 80.8081  1.11111  0.808081 i
 81.8182  1.11111  0.818182 i
 82.8283  1.11111  0.828283 i
 83.8384  1.11111  0.838384 i
 84.8485  1.11111  0.848485 i
 85.8586  1.11111  0.858586 i
 86.8687  1.11111  0.868687 i
 87.8788  1.11111  0.878788 i
 88.8889  1.11111  0.888889 i
 89.899  1.11111  0.89899 i
 90.9091  1.11111  0.909091 i
 91.9192  1.11111  0.919192 i
 92.9293  1.11111  0.929293 i
 93.9394  1.11111  0.939394 i
 94.9495  1.11111  0.949495 i
 95.9596  1.11111  0.959596 i
 96.9697  1.11111  0.969697 i
 97.9798  1.11111  0.979798 i
 98.9899  1.11111  0.989899 i
 100  1.11111  1 i

# IsoCurve 2, 100 points
# x y z type
 0  2.22222  0 i
 1.0101  2.22222  0.010101 i
 2.0202  2.22222  0.020202 i
 3.0303  2.22222  0.030303 i
 4.0404  2.22222  0.040404 i
 5.05051  2.22222  0.0505051 i
 6.06061  2.22222  0.0606061 i
 7.07071  2.22222  0.0707071 i
 8.08081  2.22222  0.0808081 i
 9.09091  2.22222  0.0909091 i
 10.101  2.22222  0.10101 i
 11.1111  2.22222  0.111111 i
 12.1212  2.22222  0.121212 i
 13.1313  2.22222  0.131313 i
 14.1414  2.22222  0.141414 i
 15.1515  2.22222  0.151515 i
 16.1616  2.22222  0.161616 i
 17.1717  2.22222  0.171717 i
 18.1818  2.22222  0.181818 i
 19.1919  2.22222  0.191919 i
 20.202  2.22222  0.20202 i
 21.2121  2.22222  0.212121 i
 22.2222  2.22222  0.222222 i
 23.2323  2.22222  0.232323 i
 24.2424  2.22222  0.242424 i
 25.2525  2.22222  0.252525 i
 26.2626  2.22222  0.262626 i
 27.2727  2.22222  0.272727 i
 28.2828  2.22222  0.282828 i
 29.2929  2.22222  0.292929 i
 30.303  2.22222  0.30303 i
 31.3131  2.22222  0.313131 i
 32.3232  2.22222  0.323232 i
 33.3333  2.22222  0.333333 i
 34.3434  2.22222  0.343434 i
 35.3535  2.22222  0.353535 i
 36.3636  2.22222  0.363636 i
 37.3737  2.22222  0.373737 i
 38.3838  2.22222  0.383838 i
 39.3939  2.22222  0.393939 i
 40.404  2.22222  0.40404 i
 41.4141  2.22222  0.414141 i
 42.4242  2.22222  0.424242 i
 43.4343  2.22222  0.434343 i
 44.4444  2.22222  0.444444 i
 45.4545  2.22222  0.454545 i
 46.4646  2.22222  0.464646 i
 47.4747  2.22222  0.474747 i
 48.4848  2.22222  0.484848 i
 49.4949  2.22222  0.494949 i
 50.5051  2.22222  0.505051 i
 51.5152  2.22222  0.515152 i
 52.5253  2.22222  0.525253 i
 53.5354  2.22222  0.535354 i
 54.5455  2.22222  0.545455 i
 55.5556  2.22222  0.555556 i
 56.5657  2.22222  0.565657 i
 57.5758  2.22222  0.575758 i
 58.5859  2.22222  0.585859 i
 59.596  2.22222  0.59596 i
 60.6061  2.22222  0.606061 i
 61.6162  2.22222  0.616162 i
 62.6263  2.22222  0.626263 i
 63.6364  2.22222  0.636364 i
 64.6465  2.22222  0.646465 i
 65.6566  2.22222  0.656566 i
 66.6667  2.22222  0.666667 i
 67.6768  2.22222  0.676768 i
 68.6869  2.22222  0.686869 i
 69.697  2.22222  0.69697 i
 70.7071  2.22222  0.707071 i
 71.7172  2.22222  0.717172 i
 72.7273  2.22222  0.727273 i
 73.7374  2.22222  0.737374 i
 74.7475  2.22222  0.747475 i
 75.7576  2.22222  0.757576 i
 76.7677  2.22222  0.767677 i
 77.7778  2.22222  0.777778 i
 78.7879  2.22222  0.787879 i
 79.798  2.22222  0.79798 i
 80.8081  2.22222  0.808081 i
 81.8182  2.22222  0.818182 i
 82.8283  2.22222  0.828283 i
 83.8384  2.22222  0.838384 i
 84.8485  2.22222  0.848485 i
 85.8586  2.22222  0.858586 i
 86.8687  2.22222  0.868687 i
 87.8788  2.22222  0.878788 i
 88.8889  2.22222  0.888889 i
 89.899  2.22222  0.89899 i
 90.9091  2.22222  0.909091 i
 91.9192  2.22222  0.919192 i
 92.9293  2.22222  0.929293 i
 93.9394  2.22222  0.939394 i
 94.9495  2.22222  0.949495 i
 95.9596  2.22222  0.959596 i
 96.9697  2.22222  0.969697 i
 97.9798  2.22222  0.979798 i
 98.9899  2.22222  0.989899 i
 100  2.22222  1 i

# IsoCurve 3, 100 points
# x y z type
 0  3.33333  0 i
 1.0101  3.33333  0.010101 i
 2.0202  3.33333  0.020202 i
 3.0303  3.33333  0.030303 i
 4.0404  3.33333  0.040404 i
 5.05051  3.33333  0.0505051 i
 6.06061  3.33333  0.0606061 i
 7.07071  3.33333  0.0707071 i
 8.08081  3.33333  0.0808081 i
 9.09091  3.33333  0.0909091 i
 10.101  3.33333  0.10101 i
 11.1111  3.33333  0.111111 i
 12.1212  3.33333  0.121212 i
 13.1313  3.33333  0.131313 i
 14.1414  3.33333  0.141414 i
 15.1515  3.33333  0.151515 i
 16.1616  3.33333  0.161616 i
 17.1717  3.33333  0.171717 i
 18.1818  3.33333  0.181818 i
 19.1919  3.33333  0.191919 i
 20.202  3.33333  0.20202 i
 21.2121  3.33333  0.212121 i
 22.2222  3.33333  0.222222 i
 23.2323  3.33333  0.232323 i
 24.2424  3.33333  0.242424 i
 25.2525  3.33333  0.252525 i
 26.2626  3.33333  0.262626 i
 27.2727  3.33333  0.272727 i
 28.2828  3.33333  0.282828 i
 29.2929  3.33333  0.292929 i
 30.303  3.33333  0.30303 i
 31.3131  3.33333  0.313131 i
 32.3232  3.33333  0.323232 i
 33.3333  3.33333  0.333333 i
 34.3434  3.33333  0.343434 i
 35.3535  3.33333  0.353535 i
 36.3636  3.33333  0.363636 i
 37.3737  3.33333  0.373737 i
 38.3838  3.33333  0.383838 i
 39.3939  3.33333  0.393939 i
 40.404  3.33333  0.40404 i
 41.4141  3.33333  0.414141 i
 42.4242  3.33333  0.424242 i
 43.4343  3.33333  0.434343 i
 44.4444  3.33333  0.444444 i
 45.4545  3.33333  0.454545 i
 46.4646  3.33333  0.464646 i
 47.4747  3.33333  0.474747 i
 48.4848  3.33333  0.484848 i
 49.4949  3.33333  0.494949 i
 50.5051  3.33333  0.505051 i
 51.5152  3.33333  0.515152 i
 52.5253  3.33333  0.525253 i
 53.5354  3.33333  0.535354 i
 54.5455  3.33333  0.545455 i
 55.5556  3.33333  0.555556 i
 56.5657  3.33333  0.565657 i
 57.5758  3.33333  0.575758 i
 58.5859  3.33333  0.585859 i
 59.596  3.33333  0.59596 i
 60.6061  3.33333  0.606061 i
 61.6162  3.33333  0.616162 i
 62.6263  3.33333  0.626263 i
 63.6364  3.33333  0.636364 i
 64.6465  3.33333  0.646465 i
 65.6566  3.33333  0.656566 i
 66.6667  3.33333  0.666667 i
 67.6768  3.33333  0.676768 i
 68.6869  3.33333  0.686869 i
 69.697  3.33333  0.69697 i
 70.7071  3.33333  0.707071 i
 71.7172  3.33333  0.717172 i
 72.7273  3.33333  0.727273 i
 73.7374  3.33333  0.737374 i
 74.7475  3.33333  0.747475 i
 75.7576  3.33333  0.757576 i
 76.7677  3.33333  0.767677 i
 77.7778  3.33333  0.777778 i
 78.7879  3.33333  0.787879 i
 79.798  3.33333  0.79798 i
 80.8081  3.33333  0.808081 i
 81.8182  3.33333  0.818182 i
 82.8283  3.33333  0.828283 i
 83.8384  3.33333  0.838384 i
 84.8485  3.33333  0.848485 i
 85.8586  3.33333  0.858586 i
 86.8687  3.33333  0.868687 i
 87.8788  3.33333  0.878788 i
 88.8889  3.33333  0.888889 i
 89.899  3.33333  0.89899 i
 90.9091  3.33333  0.909091 i
 91.9192  3.33333  0.919192 i
 92.9293  3.33333  0.929293 i
 93.9394  3.33333  0.939394 i
 94.9495  3.33333  0.949495 i
 95.9596  3.33333  0.959596 i
 96.9697  3.33333  0.969697 i
 97.9798  3.33333  0.979798 i
 98.9899  3.33333  0.989899 i
 100  3.33333  1 i

# IsoCurve 4, 100 points
# x y z type
 0  4.44444  0 i
 1.0101  4.44444  0.010101 i
 2.0202  4.44444  0.020202 i
 3.0303  4.44444  0.030303 i
 4.0404  4.44444  0.040404 i
 5.05051  4.44444  0.0505051 i
 6.06061  4.44444  0.0606061 i
 7.07071  4.44444  0.0707071 i
 8.08081  4.44444  0.0808081 i
 9.09091  4.44444  0.0909091 i
 10.101  4.44444  0.10101 i
 11.1111  4.44444  0.111111 i
 12.1212  4.44444  0.121212 i
 13.1313  4.44444  0.131313 i
 14.1414  4.44444  0.141414 i
 15.1515  4.44444  0.151515 i
 16.1616  4.44444  0.161616 i
 17.1717  4.44444  0.171717 i
 18.1818  4.44444  0.181818 i
 19.1919  4.44444  0.191919 i
 20.202  4.44444  0.20202 i
 21.2121  4.44444  0.212121 i
 22.2222  4.44444  0.222222 i
 23.2323  4.44444  0.232323 i
 24.2424  4.44444  0.242424 i
 25.2525  4.44444  0.252525 i
 26.2626  4.44444  0.262626 i
 27.2727  4.44444  0.272727 i
 28.2828  4.44444  0.282828 i
 29.2929  4.44444  0.292929 i
 30.303  4.44444  0.30303 i
 31.3131  4.44444  0.313131 i
 32.3232  4.44444  0.323232 i
 33.3333  4.44444  0.333333 i
 34.3434  4.44444  0.343434 i
 35.3535  4.44444  0.353535 i
 36.3636  4.44444  0.363636 i
 37.3737  4.44444  0.373737 i
 38.3838  4.44444  0.383838 i
 39.3939  4.44444  0.393939 i
 40.404  4.44444  0.40404 i
 41.4141  4.44444  0.414141 i
 42.4242  4.44444  0.424242 i
 43.4343  4.44444  0.434343 i
 44.4444  4.44444  0.444444 i
 45.4545  4.44444  0.454545 i
 46.4646  4.44444  0.464646 i
 47.4747  4.44444  0.474747 i
 48.4848  4.44444  0.484848 i
 49.4949  4.44444  0.494949 i
 50.5051  4.44444  0.505051 i
 51.5152  4.44444  0.515152 i
 52.5253  4.44444  0.525253 i
 53.5354  4.44444  0.535354 i
 54.5455  4.44444  0.545455 i
 55.5556  4.44444  0.555556 i
 56.5657  4.44444  0.565657 i
 57.5758  4.44444  0.575758 i
 58.5859  4.44444  0.585859 i
 59.596  4.44444  0.59596 i
 60.6061  4.44444  0.606061 i
 61.6162  4.44444  0.616162 i
 62.6263  4.44444  0.626263 i
 63.6364  4.44444  0.636364 i
 64.6465  4.44444  0.646465 i
 65.6566  4.44444  0.656566 i
 66.6667  4.44444  0.666667 i
 67.6768  4.44444  0.676768 i
 68.6869  4.44444  0.686869 i
 69.697  4.44444  0.69697 i
 70.7071  4.44444  0.707071 i
 71.7172  4.44444  0.717172 i
 72.7273  4.44444  0.727273 i
 73.7374  4.44444  0.737374 i
 74.7475  4.44444  0.747475 i
 75.7576  4.44444  0.757576 i
 76.7677  4.44444  0.767677 i
 77.7778  4.44444  0.777778 i
 78.7879  4.44444  0.787879 i
 79.798  4.44444  0.79798 i
 80.8081  4.44444  0.808081 i
 81.8182  4.44444  0.818182 i
 82.8283  4.44444  0.828283 i
 83.8384  4.44444  0.838384 i
 84.8485  4.44444  0.848485 i
 85.8586  4.44444  0.858586 i
 86.8687  4.44444  0.868687 i
 87.8788  4.44444  0.878788 i
 88.8889  4.44444  0.888889 i
 89.899  4.44444  0.89899 i
 90.9091  4.44444  0.909091 i
 91.9192  4.44444  0.919192 i
 92.9293  4.44444  0.929293 i
 93.9394  4.44444  0.939394 i
 94.9495  4.44444  0.949495 i
 95.9596  4.44444  0.959596 i
 96.9697  4.44444  0.969697 i
 97.9798  4.44444  0.979798 i
 98.9899  4.44444  0.989899 i
 100  4.44444  1 i

# IsoCurve 5, 100 points
# x y z type
 0  5.55556  0 i
 1.0101  5.55556  0.010101 i
 2.0202  5.55556  0.020202 i
 3.0303  5.55556  0.030303 i
 4.0404  5.55556  0.040404 i
 5.05051  5.55556  0.0505051 i
 6.06061  5.55556  0.0606061 i
 7.07071  5.55556  0.0707071 i
 8.08081  5.55556  0.0808081 i
 9.09091  5.55556  0.0909091 i
 10.101  5.55556  0.10101 i
 11.1111  5.55556  0.111111 i
 12.1212  5.55556  0.121212 i
 13.1313  5.55556  0.131313 i
 14.1414  5.55556  0.141414 i
 15.1515  5.55556  0.151515 i
 16.1616  5.55556  0.161616 i
 17.1717  5.55556  0.171717 i
 18.1818  5.55556  0.181818 i
 19.1919  5.55556  0.191919 i
 20.202  5.55556  0.20202 i
 21.2121  5.55556  0.212121 i
 22.2222  5.55556  0.222222 i
 23.2323  5.55556  0.232323 i
 24.2424  5.55556  0.242424 i
 25.2525  5.55556  0.252525 i
 26.2626  5.55556  0.262626 i
 27.2727  5.55556  0.272727 i
 28.2828  5.55556  0.282828 i
 29.2929  5.55556  0.292929 i
 30.303  5.55556  0.30303 i
 31.3131  5.55556  0.313131 i
 32.3232  5.55556  0.323232 i
 33.3333  5.55556  0.333333 i
 34.3434  5.55556  0.343434 i
 35.3535  5.55556  0.353535 i
 36.3636  5.55556  0.363636 i
 37.3737  5.55556  0.373737 i
 38.3838  5.55556  0.383838 i
 39.3939  5.55556  0.393939 i
 40.404  5.55556  0.40404 i
 41.4141  5.55556  0.414141 i
 42.4242  5.55556  0.424242 i
 43.4343  5.55556  0.434343 i
 44.4444  5.55556  0.444444 i
 45.4545  5.55556  0.454545 i
 46.4646  5.55556  0.464646 i
 47.4747  5.55556  0.474747 i
 48.4848  5.55556  0.484848 i
 49.4949  5.55556  0.494949 i
 50.5051  5.55556  0.505051 i
 51.5152  5.55556  0.515152 i
 52.5253  5.55556  0.525253 i
 53.5354  5.55556  0.535354 i
 54.5455  5.55556  0.545455 i
 55.5556  5.55556  0.555556 i
 56.5657  5.55556  0.565657 i
 57.5758  5.55556  0.575758 i
 58.5859  5.55556  0.585859 i
 59.596  5.55556  0.59596 i
 60.6061  5.55556  0.606061 i
 61.6162  5.55556  0.616162 i
 62.6263  5.55556  0.626263 i
 63.6364  5.55556  0.636364 i
 64.6465  5.55556  0.646465 i
 65.6566  5.55556  0.656566 i
 66.6667  5.55556  0.666667 i
 67.6768  5.55556  0.676768 i
 68.6869  5.55556  0.686869 i
 69.697  5.55556  0.69697 i
 70.7071  5.55556  0.707071 i
 71.7172  5.55556  0.717172 i
 72.7273  5.55556  0.727273 i
 73.7374  5.55556  0.737374 i
 74.7475  5.55556  0.747475 i
 75.7576  5.55556  0.757576 i
 76.7677  5.55556  0.767677 i
 77.7778  5.55556  0.777778 i
 78.7879  5.55556  0.787879 i
 79.798  5.55556  0.79798 i
 80.8081  5.55556  0.808081 i
 81.8182  5.55556  0.818182 i
 82.8283  5.55556  0.828283 i
 83.8384  5.55556  0.838384 i
 84.8485  5.55556  0.848485 i
 85.8586  5.55556  0.858586 i
 86.8687  5.55556  0.868687 i
 87.8788  5.55556  0.878788 i
 88.8889  5.55556  0.888889 i
 89.899  5.55556  0.89899 i
 90.9091  5.55556  0.909091 i
 91.9192  5.55556  0.919192 i
 92.9293  5.55556  0.929293 i
 93.9394  5.55556  0.939394 i
 94.9495  5.55556  0.949495 i
 95.9596  5.55556  0.959596 i
 96.9697  5.55556  0.969697 i
 97.9798  5.55556  0.979798 i
 98.9899  5.55556  0.989899 i
 100  5.55556  1 i

# IsoCurve 6, 100 points
# x y z type
 0  6.66667  0 i
 1.0101  6.66667  0.010101 i
 2.0202  6.66667  0.020202 i
 3.0303  6.66667  0.030303 i
 4.0404  6.66667  0.040404 i
 5.05051  6.66667  0.0505051 i
 6.06061  6.66667  0.0606061 i
 7.07071  6.66667  0.0707071 i
 8.08081  6.66667  0.0808081 i
 9.09091  6.66667  0.0909091 i
 10.101  6.66667  0.10101 i
 11.1111  6.66667  0.111111 i
 12.1212  6.66667  0.121212 i
 13.1313  6.66667  0.131313 i
 14.1414  6.66667  0.141414 i
 15.1515  6.66667  0.151515 i
 16.1616  6.66667  0.161616 i
 17.1717  6.66667  0.171717 i
 18.1818  6.66667  0.181818 i
 19.1919  6.66667  0.191919 i
 20.202  6.66667  0.20202 i
 21.2121  6.66667  0.212121 i
 22.2222  6.66667  0.222222 i
 23.2323  6.66667  0.232323 i
 24.2424  6.66667  0.242424 i
 25.2525  6.66667  0.252525 i
 26.2626  6.66667  0.262626 i
 27.2727  6.66667  0.272727 i
 28.2828  6.66667  0.282828 i
 29.2929  6.66667  0.292929 i
 30.303  6.66667  0.30303 i
 31.3131  6.66667  0.313131 i
 32.3232  6.66667  0.323232 i
 33.3333  6.66667  0.333333 i
 34.3434  6.66667  0.343434 i
 35.3535  6.66667  0.353535 i
 36.3636  6.66667  0.363636 i
 37.3737  6.66667  0.373737 i
 38.3838  6.66667  0.383838 i
 39.3939  6.66667  0.393939 i
 40.404  6.66667  0.40404 i
 41.4141  6.66667  0.414141 i
 42.4242  6.66667  0.424242 i
 43.4343  6.66667  0.434343 i
 44.4444  6.66667  0.444444 i
 45.4545  6.66667  0.454545 i
 46.4646  6.66667  0.464646 i
 47.4747  6.66667  0.474747 i
 48.4848  6.66667  0.484848 i
 49.4949  6.66667  0.494949 i
 50.5051  6.66667  0.505051 i
 51.5152  6.66667  0.515152 i
 52.5253  6.66667  0.525253 i
 53.5354  6.66667  0.535354 i
 54.5455  6.66667  0.545455 i
 55.5556  6.66667  0.555556 i
 56.5657  6.66667  0.565657 i
 57.5758  6.66667  0.575758 i
 58.5859  6.66667  0.585859 i
 59.596  6.66667  0.59596 i
 60.6061  6.66667  0.606061 i
 61.6162  6.66667  0.616162 i
 62.6263  6.66667  0.626263 i
 63.6364  6.66667  0.636364 i
 64.6465  6.66667  0.646465 i
 65.6566  6.66667  0.656566 i
 66.6667  6.66667  0.666667 i
 67.6768  6.66667  0.676768 i
 68.6869  6.66667  0.686869 i
 69.697  6.66667  0.69697 i
 70.7071  6.66667  0.707071 i
 71.7172  6.66667  0.717172 i
 72.7273  6.66667  0.727273 i
 73.7374  6.66667  0.737374 i
 74.7475  6.66667  0.747475 i
 75.7576  6.66667  0.757576 i
 76.7677  6.66667  0.767677 i
 77.7778  6.66667  0.777778 i
 78.7879  6.66667  0.787879 i
 79.798  6.66667  0.79798 i
 80.8081  6.66667  0.808081 i
 81.8182  6.66667  0.818182 i
 82.8283  6.66667  0.828283 i
 83.8384  6.66667  0.838384 i
 84.8485  6.66667  0.848485 i
 85.8586  6.66667  0.858586 i
 86.8687  6.66667  0.868687 i
 87.8788  6.66667  0.878788 i
 88.8889  6.66667  0.888889 i
 89.899  6.66667  0.89899 i
 90.9091  6.66667  0.909091 i
 91.9192  6.66667  0.919192 i
 92.9293  6.66667  0.929293 i
 93.9394  6.66667  0.939394 i
 94.9495  6.66667  0.949495 i
 95.9596  6.66667  0.959596 i
 96.9697  6.66667  0.969697 i
 97.9798  6.66667  0.979798 i
 98.9899  6.66667  0.989899 i
 100  6.66667  1 i

# IsoCurve 7, 100 points
# x y z type
 0  7.77778  0 i
 1.0101  7.77778  0.010101 i
 2.0202  7.77778  0.020202 i
 3.0303  7.77778  0.030303 i
 4.0404  7.77778  0.040404 i
 5.05051  7.77778  0.0505051 i
 6.06061  7.77778  0.0606061 i
 7.07071  7.77778  0.0707071 i
 8.08081  7.77778  0.0808081 i
 9.09091  7.77778  0.0909091 i
 10.101  7.77778  0.10101 i
 11.1111  7.77778  0.111111 i
 12.1212  7.77778  0.121212 i
 13.1313  7.77778  0.131313 i
 14.1414  7.77778  0.141414 i
 15.1515  7.77778  0.151515 i
 16.1616  7.77778  0.161616 i
 17.1717  7.77778  0.171717 i
 18.1818  7.77778  0.181818 i
 19.1919  7.77778  0.191919 i
 20.202  7.77778  0.20202 i
 21.2121  7.77778  0.212121 i
 22.2222  7.77778  0.222222 i
 23.2323  7.77778  0.232323 i
 24.2424  7.77778  0.242424 i
 25.2525  7.77778  0.252525 i
 26.2626  7.77778  0.262626 i
 27.2727  7.77778  0.272727 i
 28.2828  7.77778  0.282828 i
 29.2929  7.77778  0.292929 i
 30.303  7.77778  0.30303 i
 31.3131  7.77778  0.313131 i
 32.3232  7.77778  0.323232 i
 33.3333  7.77778  0.333333 i
 34.3434  7.77778  0.343434 i
 35.3535  7.77778  0.353535 i
 36.3636  7.77778  0.363636 i
 37.3737  7.77778  0.373737 i
 38.3838  7.77778  0.383838 i
 39.3939  7.77778  0.393939 i
 40.404  7.77778  0.40404 i
 41.4141  7.77778  0.414141 i
 42.4242  7.77778  0.424242 i
 43.4343  7.77778  0.434343 i
 44.4444  7.77778  0.444444 i
 45.4545  7.77778  0.454545 i
 46.4646  7.77778  0.464646 i
 47.4747  7.77778  0.474747 i
 48.4848  7.77778  0.484848 i
 49.4949  7.77778  0.494949 i
 50.5051  7.77778  0.505051 i
 51.5152  7.77778  0.515152 i
 52.5253  7.77778  0.525253 i
 53.5354  7.77778  0.535354 i
 54.5455  7.77778  0.545455 i
 55.5556  7.77778  0.555556 i
 56.5657  7.77778  0.565657 i
 57.5758  7.77778  0.575758 i
 58.5859  7.77778  0.585859 i
 59.596  7.77778  0.59596 i
 60.6061  7.77778  0.606061 i
 61.6162  7.77778  0.616162 i
 62.6263  7.77778  0.626263 i
 63.6364  7.77778  0.636364 i
 64.6465  7.77778  0.646465 i
 65.6566  7.77778  0.656566 i
 66.6667  7.77778  0.666667 i
 67.6768  7.77778  0.676768 i
 68.6869  7.77778  0.686869 i
 69.697  7.77778  0.69697 i
 70.7071  7.77778  0.707071 i
 71.7172  7.77778  0.717172 i
 72.7273  7.77778  0.727273 i
 73.7374  7.77778  0.737374 i
 74.7475  7.77778  0.747475 i
 75.7576  7.77778  0.757576 i
 76.7677  7.77778  0.767677 i
 77.7778  7.77778  0.777778 i
 78.7879  7.77778  0.787879 i
 79.798  7.77778  0.79798 i
 80.8081  7.77778  0.808081 i
 81.8182  7.77778  0.818182 i
 82.8283  7.77778  0.828283 i
 83.8384  7.77778  0.838384 i
 84.8485  7.77778  0.848485 i
